Identifier,LeadID,Industry,Bank_Name,description,transaction_type,amount,B2C_KW_Category,Yodlee_Category
X174,4412,Wholesale Trade,Chase - Bank,CHECK 1914,debit,526.69,CHECKS,Checks
X175,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSSTL xxxxxxxxx1252 CCD ID: xxxxxx0042,debit,373.3,TRADE PAYMENTS,Uncategorized
X176,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,783.06,TRADE REVENUE,Uncategorized
X177,4412,Wholesale Trade,Chase - Bank,Online Transfer from CHK ...4310transaction#: xxxxxx9956,credit,804,TRANSFERS,Transfers
X178,4412,Wholesale Trade,Chase - Bank,Online Transfer to CHK ...4328 transaction#: xxxxxx9956,debit,804,TRANSFERS,Transfers
X179,4412,Wholesale Trade,Chase - Bank,SERVICE CHARGES FOR THE MONTH OF JANUARY,debit,94,SERVICE CHARGES/FEES,Service Charges/Fees
X180,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,22.56,TRADE REVENUE,Uncategorized
X181,4412,Wholesale Trade,Chase - Bank,American Express ACH PMT M7930 WEB ID: xxxxxx2111,debit,100,CREDIT CARD PAYMENTS,Credit Card Payments
X182,4412,Wholesale Trade,Chase - Bank,Online Transfer from CHK ...4310transaction#: xxxxxx7990,credit,2518,TRANSFERS,Transfers
X183,4412,Wholesale Trade,Chase - Bank,Online Transfer to CHK ...4328 transaction#: xxxxxx7990,debit,2518,TRANSFERS,Transfers
X184,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS AXP DISCNT xxxxxx9665 CCD ID: xxxxxx2250,debit,268.03,CREDIT CARD PAYMENTS,Credit Card Payments
X185,4412,Wholesale Trade,Chase - Bank,CHECK 1913,debit,299.2,CHECKS,Checks
X186,4412,Wholesale Trade,Chase - Bank,CHECK 1912,debit,86.96,CHECKS,Checks
X187,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,2610.68,TRADE REVENUE,Uncategorized
X188,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,175.15,TRADE REVENUE,Other Income
X189,4412,Wholesale Trade,Chase - Bank,Payment to Chase card ending in4333,debit,100,CREDIT CARD PAYMENTS,Credit Card Payments
X190,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,674.95,TRADE REVENUE,Other Income
X191,4412,Wholesale Trade,Chase - Bank,Online Transfer from CHK ...4310transaction#: xxxxxx3075,credit,2011,TRANSFERS,Transfers
X192,4412,Wholesale Trade,Chase - Bank,Online Transfer to CHK ...4328 transaction#: xxxxxx3075,debit,2011,TRANSFERS,Transfers
X193,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,1336.01,TRADE REVENUE,Uncategorized
X194,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,78.57,TRADE REVENUE,Other Income
X195,4412,Wholesale Trade,Chase - Bank,Online Transfer from CHK ...4310transaction#: xxxxxx4989,credit,1009,TRANSFERS,Transfers
X196,4412,Wholesale Trade,Chase - Bank,Online Transfer to CHK ...4328 transaction#: xxxxxx4989,debit,1009,TRANSFERS,Transfers
X197,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,866.48,TRADE REVENUE,Other Income
X198,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,142.58,TRADE REVENUE,Uncategorized
X199,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,475.25,TRADE REVENUE,Uncategorized
X200,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,541.71,TRADE REVENUE,Uncategorized
X201,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,74.75,TRADE REVENUE,Other Income
X202,4412,Wholesale Trade,Chase - Bank,CHECK 1885,debit,1242.72,CHECKS,Checks
X203,4412,Wholesale Trade,Chase - Bank,CHECK 1898,debit,1242.72,CHECKS,Checks
X204,4412,Wholesale Trade,Chase - Bank,CHECK 1917,debit,63.39,CHECKS,Checks
X205,4412,Wholesale Trade,Chase - Bank,Online Transfer from CHK ...4310transaction#: xxxxxx6238,credit,7212,TRANSFERS,Transfers
X206,4412,Wholesale Trade,Chase - Bank,Online Transfer to CHK ...4328 transaction#: xxxxxx6238,debit,7212,TRANSFERS,Transfers
X207,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,6042.4,TRADE REVENUE,Uncategorized
X208,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,171.73,TRADE REVENUE,Uncategorized
X209,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,302.83,TRADE REVENUE,Other Income
X210,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,97.48,TRADE REVENUE,Other Income
X211,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,266.01,TRADE REVENUE,Uncategorized
X212,4412,Wholesale Trade,Chase - Bank,BIGCOMMERCE.COM xxx-xxx1350 TX02/16,debit,149.95,ONLINE SERVICES,Online Services
X213,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,528.46,TRADE REVENUE,Uncategorized
X214,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,499.48,TRADE REVENUE,Other Income
X215,4412,Wholesale Trade,Chase - Bank,CHECK 1923,debit,54.4,CHECKS,Checks
X216,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,950.63,TRADE REVENUE,Other Income
X217,4412,Wholesale Trade,Chase - Bank,IRS USATAXPYMT xxxxxxxxxxx2009 CCD ID: xxxxxx2000,debit,1339.72,TAXES,Taxes
X218,4412,Wholesale Trade,Chase - Bank,CHECK 1922,debit,1127.27,CHECKS,Checks
X219,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,317.13,TRADE REVENUE,Uncategorized
X220,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,96.66,TRADE REVENUE,Other Income
X221,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,403.92,TRADE REVENUE,Uncategorized
X222,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,367.17,TRADE REVENUE,Uncategorized
X223,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,606.18,TRADE REVENUE,Uncategorized
X224,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,665.44,TRADE REVENUE,Other Income
X225,4412,Wholesale Trade,Chase - Bank,Online Transfer from CHK ...4310transaction#: xxxxxx4330,credit,6474,TRANSFERS,Transfers
X226,4412,Wholesale Trade,Chase - Bank,Online Transfer to CHK ...4328 transaction#: xxxxxx4330,debit,6474,TRANSFERS,Transfers
X227,4412,Wholesale Trade,Chase - Bank,Payment to Chase card ending in4333,debit,250,CREDIT CARD PAYMENTS,Credit Card Payments
X228,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,1200.17,TRADE REVENUE,Uncategorized
X229,4412,Wholesale Trade,Chase - Bank,American Express ACH PMT M4164 WEB ID: xxxxxx2111,debit,500,CREDIT CARD PAYMENTS,Credit Card Payments
X230,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,1396.26,TRADE REVENUE,Uncategorized
X231,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,640.75,TRADE REVENUE,Other Income
X232,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,1405.42,TRADE REVENUE,Other Income
X233,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,407.65,TRADE REVENUE,Uncategorized
X234,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,938.21,TRADE REVENUE,Uncategorized
X235,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,846.43,TRADE REVENUE,Uncategorized
X236,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,839.83,TRADE REVENUE,Other Income
X237,4412,Wholesale Trade,Chase - Bank,DEPOSIT,credit,857.25,DEPOSITS,Deposits
X238,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,993.12,TRADE REVENUE,Uncategorized
X239,4412,Wholesale Trade,Chase - Bank,American Express ACH PMT M6844 WEB ID: xxxxxx2111,debit,100,CREDIT CARD PAYMENTS,Credit Card Payments
X240,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,469.14,TRADE REVENUE,Other Income
X241,4412,Wholesale Trade,Chase - Bank,Payment to Chase card ending in4333,debit,400,CREDIT CARD PAYMENTS,Credit Card Payments
X242,4412,Wholesale Trade,Chase - Bank,SERVICE FEE,debit,18,SERVICE CHARGES/FEES,Service Charges/Fees
X243,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,812.01,TRADE REVENUE,Uncategorized
X244,4412,Wholesale Trade,Chase - Bank,CHECK 1924,debit,1847.1,CHECKS,Checks
X245,4412,Wholesale Trade,Chase - Bank,CHECK 1925,debit,1847.1,CHECKS,Checks
X246,4412,Wholesale Trade,Chase - Bank,Online Transfer from CHK ...4310transaction#: xxxxxx8574,credit,9800,TRANSFERS,Transfers
X247,4412,Wholesale Trade,Chase - Bank,Online Transfer to CHK ...4328 transaction#: xxxxxx8574,debit,9800,TRANSFERS,Transfers
X248,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,121.52,TRADE REVENUE,Other Income
X249,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS COLLECTION xxxxxx9665 CCD ID: xxxxxx2250,debit,7.95,CREDIT CARD PAYMENTS,Credit Card Payments
X250,4412,Wholesale Trade,Chase - Bank,CHECK 1926,debit,554.1,CHECKS,Checks
X251,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,775.3,TRADE REVENUE,Uncategorized
X252,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,293.89,TRADE REVENUE,Other Income
X253,4412,Wholesale Trade,Chase - Bank,DEPOSIT,credit,5084,DEPOSITS,Deposits
X254,4412,Wholesale Trade,Chase - Bank,CHECK 1910,debit,22769.31,CHECKS,Checks
X255,4412,Wholesale Trade,Chase - Bank,Online Transfer from CHK ...4310transaction#: xxxxxx1310,credit,1249,TRANSFERS,Transfers
X256,4412,Wholesale Trade,Chase - Bank,Online Transfer to CHK ...4328 transaction#: xxxxxx1310,debit,1249,TRANSFERS,Transfers
X257,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSSTL xxxxxxxxx1252 CCD ID: xxxxxx0042,debit,622.82,TRADE PAYMENTS,Uncategorized
X258,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,1279.58,TRADE REVENUE,Uncategorized
X259,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,478.69,TRADE REVENUE,Uncategorized
X260,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,277.27,TRADE REVENUE,Other Income
X261,4412,Wholesale Trade,Chase - Bank,SERVICE CHARGES FOR THE MONTH OF FEBRUARY,debit,224,SERVICE CHARGES/FEES,Service Charges/Fees
X262,4412,Wholesale Trade,Chase - Bank,Online Transfer from CHK ...4310transaction#: xxxxxx9669,credit,1530,TRANSFERS,Transfers
X263,4412,Wholesale Trade,Chase - Bank,Online Transfer to CHK ...4328 transaction#: xxxxxx9669,debit,1530,TRANSFERS,Transfers
X264,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,1253.18,TRADE REVENUE,Uncategorized
X265,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,298.27,TRADE REVENUE,Uncategorized
X266,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS AXP DISCNT xxxxxx9665 CCD ID: xxxxxx2250,debit,277.1,CREDIT CARD PAYMENTS,Credit Card Payments
X267,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,346.5,TRADE REVENUE,Other Income
X268,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,143.92,TRADE REVENUE,Other Income
X269,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,338.96,TRADE REVENUE,Uncategorized
X270,4412,Wholesale Trade,Chase - Bank,Online Transfer from CHK ...4310transaction#: xxxxxx4128,credit,851,TRANSFERS,Transfers
X271,4412,Wholesale Trade,Chase - Bank,Online Transfer to CHK ...4328 transaction#: xxxxxx4128,debit,851,TRANSFERS,Transfers
X272,4412,Wholesale Trade,Chase - Bank,U. P. S. UPS BILL xxxxx0000F586Y7 CCD ID: xxxxxx0436,debit,64.78,POSTAGE AND SHIPPING,Postage and Shipping
X273,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,163.42,TRADE REVENUE,Other Income
X274,4412,Wholesale Trade,Chase - Bank,U. P. S. UPS BILL xxxxx0000F586Y7 CCD ID: xxxxxx0436,debit,56.56,POSTAGE AND SHIPPING,Postage and Shipping
X275,4412,Wholesale Trade,Chase - Bank,U. P. S. UPS BILL xxxxx0000F586Y7 CCD ID: xxxxxx0436,debit,64.79,POSTAGE AND SHIPPING,Postage and Shipping
X276,4412,Wholesale Trade,Chase - Bank,U. P. S. UPS BILL xxxxx0000F586Y7 CCD ID: xxxxxx0436,debit,19.41,POSTAGE AND SHIPPING,Postage and Shipping
X277,4412,Wholesale Trade,Chase - Bank,U. P. S. UPS BILL xxxxx0000F586Y7 CCD ID: xxxxxx0436,debit,31.04,POSTAGE AND SHIPPING,Postage and Shipping
X278,4412,Wholesale Trade,Chase - Bank,CHECK 1903,debit,1242.72,CHECKS,Checks
X279,4412,Wholesale Trade,Chase - Bank,U. P. S. UPS BILL xxxxx0000F586Y7 CCD ID: xxxxxx0436,debit,92.8,POSTAGE AND SHIPPING,Postage and Shipping
X280,4412,Wholesale Trade,Chase - Bank,U. P. S. UPS BILL xxxxx0000F586Y7 CCD ID: xxxxxx0436,debit,69.75,POSTAGE AND SHIPPING,Postage and Shipping
X281,4412,Wholesale Trade,Chase - Bank,U. P. S. UPS BILL xxxxx0000F586Y7 CCD ID: xxxxxx0436,debit,70.53,POSTAGE AND SHIPPING,Postage and Shipping
X282,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,89.66,TRADE REVENUE,Uncategorized
X283,4412,Wholesale Trade,Chase - Bank,Online Transfer from CHK ...4310transaction#: xxxxxx2814,credit,1310,TRANSFERS,Transfers
X284,4412,Wholesale Trade,Chase - Bank,Online Transfer to CHK ...4328 transaction#: xxxxxx2814,debit,1310,TRANSFERS,Transfers
X285,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,662.07,TRADE REVENUE,Uncategorized
X286,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,395.66,TRADE REVENUE,Uncategorized
X287,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,186,TRADE REVENUE,Other Income
X288,4412,Wholesale Trade,Chase - Bank,DEPOSIT,credit,7375.25,DEPOSITS,Deposits
X289,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,677.19,TRADE REVENUE,Uncategorized
X290,4412,Wholesale Trade,Chase - Bank,CHECK 1920,debit,1901.49,CHECKS,Checks
X291,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,454.96,TRADE REVENUE,Uncategorized
X292,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,634.77,TRADE REVENUE,Other Income
X293,4412,Wholesale Trade,Chase - Bank,IRS USATAXPYMT xxxxxxxxxxx1890 CCD ID: xxxxxx2000,debit,1339.72,TAXES,Taxes
X294,4412,Wholesale Trade,Chase - Bank,FEDWIRE CREDIT VIA: SILICON VALLEY BANK/xxxxx0399 B/O: ITRIA VEN,credit,49750,LOANS,Other Income
X295,4412,Wholesale Trade,Chase - Bank,American Express ACH PMT M4874 WEB ID: xxxxxx2111,debit,200,CREDIT CARD PAYMENTS,Credit Card Payments
X296,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,254.53,TRADE REVENUE,Uncategorized
X297,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,400.83,TRADE REVENUE,Other Income
X298,4412,Wholesale Trade,Chase - Bank,ONLINE INTERNATIONAL WIRE TRANSFER A/C: BANK OF CHINA LIMITED HE,debit,15000,TRANSFERS,Transfers
X299,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,68,TRADE REVENUE,Other Income
X300,4412,Wholesale Trade,Chase - Bank,PRIME MERIDIAN JINDELI JE JINDELI JEWELRY CCD ID: xxxxxx4623,debit,230.16,LOANS,Clothing/Shoes
X301,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,9,TRADE REVENUE,Other Income
X302,4412,Wholesale Trade,Chase - Bank,Payment to Chase card ending in4333,debit,300,CREDIT CARD PAYMENTS,Credit Card Payments
X303,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,608.94,TRADE REVENUE,Uncategorized
X304,4412,Wholesale Trade,Chase - Bank,PRIME MERIDIAN JINDELI JINDELI JEWELRY CCD ID: xxxxxx4623,debit,230.16,LOANS,Clothing/Shoes
X305,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,217.06,TRADE REVENUE,Uncategorized
X306,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,13.59,TRADE REVENUE,Other Income
X307,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,459.2,TRADE REVENUE,Uncategorized
X308,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,400.23,TRADE REVENUE,Uncategorized
X309,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,215.49,TRADE REVENUE,Other Income
X310,4412,Wholesale Trade,Chase - Bank,PRIME MERIDIAN JINDELI JINDELI JEWELRY CCD ID: xxxxxx4623,debit,230.16,LOANS,Clothing/Shoes
X311,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,415.58,TRADE REVENUE,Uncategorized
X312,4412,Wholesale Trade,Chase - Bank,PRIME MERIDIAN JINDELI JINDELI JEWELRY CCD ID: xxxxxx4623,debit,230.16,LOANS,Clothing/Shoes
X313,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,232.68,TRADE REVENUE,Uncategorized
X314,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,866.25,TRADE REVENUE,Other Income
X315,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,131.45,TRADE REVENUE,Other Income
X316,4412,Wholesale Trade,Chase - Bank,PRIME MERIDIAN JINDELI JINDELI JEWELRY CCD ID: xxxxxx4623,debit,230.16,LOANS,Clothing/Shoes
X317,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,765.92,TRADE REVENUE,Uncategorized
X318,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,438.73,TRADE REVENUE,Other Income
X319,4412,Wholesale Trade,Chase - Bank,PRIME MERIDIAN JINDELI JINDELI JEWELRY CCD ID: xxxxxx4623,debit,230.16,LOANS,Clothing/Shoes
X320,4412,Wholesale Trade,Chase - Bank,American Express ACH PMT M8628 WEB ID: xxxxxx2111,debit,200,CREDIT CARD PAYMENTS,Credit Card Payments
X321,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,435.06,TRADE REVENUE,Other Income
X322,4412,Wholesale Trade,Chase - Bank,Payment to Chase card ending in4333,debit,200,CREDIT CARD PAYMENTS,Credit Card Payments
X323,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,439.69,TRADE REVENUE,Uncategorized
X324,4412,Wholesale Trade,Chase - Bank,PRIME MERIDIAN JINDELI JINDELI JEWELRY CCD ID: xxxxxx4623,debit,230.16,LOANS,Clothing/Shoes
X325,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,58.16,TRADE REVENUE,Uncategorized
X326,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,33.98,TRADE REVENUE,Other Income
X327,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,773.21,TRADE REVENUE,Uncategorized
X328,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,236.08,TRADE REVENUE,Uncategorized
X329,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,195.45,TRADE REVENUE,Other Income
X330,4412,Wholesale Trade,Chase - Bank,CHECK 1930,debit,22769.31,CHECKS,Checks
X331,4412,Wholesale Trade,Chase - Bank,Online Transfer from CHK ...4310transaction#: xxxxxx2925,credit,11405,TRANSFERS,Transfers
X332,4412,Wholesale Trade,Chase - Bank,Online Transfer to CHK ...4328 transaction#: xxxxxx2925,debit,11405,TRANSFERS,Transfers
X333,4412,Wholesale Trade,Chase - Bank,PRIME MERIDIAN JINDELI JINDELI JEWELRY CCD ID: xxxxxx4623,debit,230.16,LOANS,Clothing/Shoes
X334,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,1782.16,TRADE REVENUE,Uncategorized
X335,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,80.65,TRADE REVENUE,Other Income
X336,4412,Wholesale Trade,Chase - Bank,CHECK 1931,debit,18000,CHECKS,Checks
X337,4412,Wholesale Trade,Chase - Bank,Online Transfer from CHK ...4310transaction#: xxxxxx5891,credit,1032,TRANSFERS,Transfers
X338,4412,Wholesale Trade,Chase - Bank,Online Transfer to CHK ...4328 transaction#: xxxxxx5891,debit,1032,TRANSFERS,Transfers
X339,4412,Wholesale Trade,Chase - Bank,PRIME MERIDIAN JINDELI JINDELI JEWELRY CCD ID: xxxxxx4623,debit,230.16,LOANS,Clothing/Shoes
X340,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,952,TRADE REVENUE,Uncategorized
X341,4412,Wholesale Trade,Chase - Bank,ONLINE INTERNATIONAL WIRE TRANSFER A/C: BANK OF CHINA LIMITED HE,debit,8000,TRANSFERS,Transfers
X342,4412,Wholesale Trade,Chase - Bank,PRIME MERIDIAN JINDELI JINDELI JEWELRY CCD ID: xxxxxx4623,debit,230.16,LOANS,Clothing/Shoes
X343,4412,Wholesale Trade,Chase - Bank,UNITED MS UNITDMSDEP xxxxxxxxx1252 CCD ID: xxxxxx0042,credit,634.79,TRADE REVENUE,Uncategorized
X344,4412,Wholesale Trade,Chase - Bank,Online Transfer from CHK ...4310transaction#: xxxxxx6319,credit,1928,TRANSFERS,Transfers
X345,4412,Wholesale Trade,Chase - Bank,Online Transfer to CHK ...4328 transaction#: xxxxxx6319,debit,1928,TRANSFERS,Transfers
X346,4412,Wholesale Trade,Chase - Bank,AMERICAN EXPRESS SETTLEMENT xxxxxx9665 CCD ID: xxxxxx2250,credit,1293.16,TRADE REVENUE,Other Income
